■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2018-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
758,리칭의 여선생,7/6/1972,"2,067,000",0.0%,"14,042,000","1,031","5,858",1,17,한국,한국,새한필림,,,"멜로/로맨스,드라마",이형표,"리칭,신영균,신성일"
759,베라크루스,2/13/1971,"1,571,000",0.0%,"21,012,000","1,028","10,360",1,28,미국,미국,유나이티드 아티스트,,15세이상관람가,서부극(웨스턴),로버트 알드리치,"버트 랭카스터,게리 쿠퍼"
760,자유 결혼,10/14/1958,"2,054,000",0.0%,"6,053,000","1,027","2,912",1,23,한국,한국,동아영화사,,12세이상관람가,코미디,이병일,"최은희,이민자"
760,집시,,"2,059,000",0.0%,"2,661,000","1,027","1,328",1,12,미국,미국,,,,드라마,머빈 르로이,"로사린드 러셀,나탈리 우드,칼 말든"
762,스타박'스 다방,1/11/2018,"6,495,000",0.0%,"13,521,000","1,026","1,929",28,293,한국,한국,영화사 온난전선,(주)드림팩트엔터테인먼트,15세이상관람가,"코미디,드라마",이상우,"백성현,이상아,서신애,이정구,신원호,서호철,이다슬,이산인,이은욱,이찬양,이철진,장기원,장동주,박정환"
763,어페어 투 리멤버,,"2,242,000",0.0%,"21,732,000","1,022","10,657",1,24,미국,미국,이십세기폭스필름코퍼레이션,,15세관람가,"드라마,멜로/로맨스",레오 맥커레이,"캐리 그랜트,데보라 카,리차드 데닝"
764,굿 매너스,5/3/2018,"7,091,300",0.0%,"7,091,300","1,021","1,021",9,115,브라질,"브라질,프랑스",,노바엔터테인먼트,청소년관람불가,"판타지,공포(호러)","마르코 두트라,줄리아나 로자스",이사벨 주아
765,말할 수 없는 비밀,1/10/2008,"7,776,650",0.0%,"1,163,297,150","1,019","164,274",2,50,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
766,여자라는 이름으로,10/11/2018,"4,405,600",0.0%,"4,405,600","1,017","1,017",5,70,프랑스,프랑스,,(주)티앤엘엔터테인먼트,15세이상관람가,드라마,마르코 툴리오 지오다나,크리스티아나 카포톤디
767,종각,,"2,029,000",0.0%,"3,045,000","1,012","1,520",1,35,한국,한국,,,,드라마,양주남,"허장강,장민호"
768,선종 무문관,12/13/2018,"8,529,800",0.0%,"8,529,800","1,009","1,009",3,32,한국,한국,,(주)드림팩트엔터테인먼트,전체관람가,드라마,윤용진,"우상전,고동업,안홍진,조용주"
769,루이자 밀러,11/3/2018,"21,808,000",0.0%,"21,808,000","1,008","1,008",11,67,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
770,다영씨,12/6/2018,"7,008,600",0.0%,"7,008,600","1,007","1,007",19,238,한국,한국,고브로 필름,㈜인디스토리,12세이상관람가,"드라마,코미디",고봉수,"신민재,이호정,강하람,김용진,김정기,김충길,박원진,백승환,유현정,윤지혜,이호정,조준희,조준희"
771,참외향기,5/31/2018,"4,610,200",0.0%,"4,610,200","1,006","1,006",6,97,한국,한국,(주)더블에스,(주)영화사 그램,전체관람가,드라마,김우석,"지대한,동방우,김경룡,백학기,한태일,남포동,남지혜,강민성,김경애,김상혁,박승원,박준우,석현철,이소정,임덕은,천신남,함천길"
771,행복의 나라,7/19/2018,"6,607,800",0.0%,"6,607,800","1,006","1,006",15,269,한국,한국,(주)무다필름,㈜인디스토리,청소년관람불가,"드라마,가족",정민규,"지용석,예수정,김시은,기주봉,김근영,김민중,김은경,이민아,이새별"
773,코지 판 투테,10/6/2018,"21,924,500",0.0%,"21,924,500","1,003","1,003",11,68,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
774,버스정류장,,"1,990,000",0.0%,"4,221,000",995,"1,893",1,35,미국,미국,,,12세이상관람가,"코미디,드라마,멜로/로맨스",조슈아 로간,"마릴린 몬로,돈 머레이,아서 오코넬"
775,대해적,,"1,996,000",0.0%,"10,345,000",993,"4,869",1,26,미국,미국,,,,"어드벤처,액션",앤소니 퀸,"율 브린너,찰톤 헤스톤"
775,배틀트립 투 그리스,4/26/2018,"7,002,000",0.0%,"7,002,000",993,993,5,51,프랑스,프랑스,,(주)영화사오원,12세이상관람가,코미디,알렉산더 코페르,"발레리 보네통,대니 분"
777,사랑의 스잔나,8/12/1976,"1,999,000",0.0%,"13,730,000",992,"6,762",1,25,한국,"한국,홍콩",동아흥행㈜,,12세이상관람가,"드라마,멜로/로맨스","김정용,송존수","이승룡,진추하"
778,산책하는 침략자,8/16/2018,"7,998,900",0.0%,"7,998,900",989,989,15,129,일본,일본,,와이드 릴리즈(주),15세이상관람가,"드라마,SF",구로사와 기요시,"나가사와 마사미,마츠다 류헤이"
779,그녀,5/22/2014,"7,453,500",0.0%,"2,900,529,041",988,"356,634",3,29,미국,미국,,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)",청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
779,로미오와 줄리엣,5/20/2018,"22,906,500",0.0%,"22,906,500",988,988,11,99,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,"공연,드라마,멜로/로맨스",위르겐 플림,"후안 디에고 플로레즈,아이다 가리풀리나"
781,눈꺼풀,4/12/2018,"7,379,200",0.0%,"8,786,200",985,"1,200",14,213,한국,한국,주식회사 자파리필름,(주)영화사 진진,15세이상관람가,드라마,오멸,"문석범,성민철,이상희,강희,강희,강희,성민철,이지훈"
781,말 없는 사나이,,"1,975,000",0.0%,"11,414,000",985,"4,941",1,23,미국,미국,,,전체관람가,"코미디,드라마,멜로/로맨스",존 포드,"존 웨인,모린 오하라,배리 피츠제럴드"
783,튤립 피버,12/14/2017,"7,752,500",0.0%,"425,521,049",977,"53,121",18,107,영국,"영국,미국",,(주)팝엔터테인먼트,청소년관람불가,"드라마,멜로/로맨스",저스틴 채드윅,"데인 드한,알리시아 비칸데르,크리스토프 왈츠"
784,초원의 빛,3/18/1972,"1,868,000",0.0%,"37,395,000",974,"18,376",1,21,미국,미국,워너 브러더스 픽쳐스,,,"멜로/로맨스,드라마",엘리아 카잔,"워렌 비티,나탈리 우드"
785,타잔과 친구들,,"1,942,000",0.0%,"5,386,000",971,"2,678",1,21,미국,미국,,,,"액션,어드벤처","세드릭 기븐스,잭 콘웨이","조니 웨이스뮬러,모린 오설리반"
786,예스 평창!,3/8/2018,"7,694,800",0.0%,"7,694,800",968,968,11,66,한국,한국,명작엔터테인먼트(주),시네마 뉴원,전체관람가,다큐멘터리,백철기,"박용성,최문순,이광재,박선규,김동원,김동일,김상현,김주환,박재현,이승원"
787,브리가둔,,"1,932,000",0.0%,"3,116,000",966,"1,176",1,15,미국,미국,,,12세이상관람가,,빈센트 미넬리,진 켈리
788,공작부인,,"1,928,000",0.0%,"1,928,000",964,964,1,15,미국,미국,,,,"멜로/로맨스,드라마",윌리엄 와일러,"월터 휴스톤,루스 차터튼"
789,기인들,,"1,876,000",0.0%,"7,911,000",963,"3,637",1,24,미국,미국,,,,"서부극(웨스턴),드라마",존 휴스턴,"클라크 게이블,마릴린 몬로,몽고메리 클리프트"
789,뜨거운 양철 지붕 위의 고양이,,"2,402,000",0.0%,"18,723,000",963,"8,700",1,30,미국,미국,,,,드라마,리차드 브룩스,"엘리자베스 테일러,폴 뉴먼,벌 아이비스"
791,"안나, 평양에서 영화를 배우다",9/13/2018,"7,331,000",0.0%,"7,498,500",959,996,6,100,호주,호주,,독포레스트,전체관람가,"다큐멘터리,코미디,어드벤처",안나 브로이노스키,
792,이별,9/11/1973,"1,906,000",0.0%,"9,990,000",953,"4,972",2,30,한국,한국,안양영화,,청소년관람불가,멜로/로맨스,신상옥,"신성일,김지미,오수미"
793,더 블랙,9/13/2018,"5,746,000",0.0%,"5,746,000",944,944,13,153,한국,한국,이달투,이달투,전체관람가,다큐멘터리,이마리오,"김중기,차지훈,이마리오,이상훈,이승호"
794,오하루의 일생,,"1,907,000",0.0%,"2,731,000",941,"1,108",1,12,일본,일본,,,,드라마,미조구치 겐지,"다나카 키누요,미후네 토시로"
794,전쟁과 평화,9/27/1977,"1,861,000",0.0%,"25,839,774",941,"13,386",1,14,미국,미국,파라마운트 픽쳐스,,연소자관람가,"드라마,멜로/로맨스,전쟁",킹 비더,"오드리 헵번,헨리 폰다,멜 페레,비토리오 가스만"
796,천사탈주,,"1,868,000",0.0%,"1,868,000",934,934,1,14,미국,미국,,,,코미디,마이클 커티즈,"험프리 보가트,알도 레이"
797,성의,12/31/1986,"1,844,000",0.0%,"9,193,644",932,"5,924",1,17,미국,미국,이십세기폭스코리아(주),,연소자관람가,"드라마,사극",헨리 코스터,"리차드 버튼,장 시몬즈,빅토르 머쳐,마이클 레니"
798,빅,7/15/1989,"1,903,000",0.0%,"3,023,000",930,"1,213",1,35,미국,미국,"이십세기폭스필름코퍼레이션,그라시에필름",이십세기폭스필름코퍼레이션,중학생이상관람가,"가족,드라마,코미디,판타지",페니 마샬,
799,12피트,11/8/2018,"7,711,350",0.0%,"7,711,350",924,924,40,284,미국,미국,,(주)라이크 콘텐츠,15세이상관람가,스릴러,맷 에스카다리,"노라-제인 눈,다이안 파"
799,불타는 전장,,"1,848,000",0.0%,"3,115,000",924,"1,582",1,15,미국,미국,유니버셜 픽쳐스,,,"드라마,전쟁",제스 히브즈,"오디 머피,마샬 톰슨,찰스 드레이크,잭 켈리"
801,모정에 우는 두 아들,,"1,848,000",0.0%,"13,674,000",919,"6,793",1,16,한국,한국,남화,,전체관람가,멜로/로맨스,이일수,"김지미,김희라,장동휘,이순재"
802,"이,기적인 남자",10/25/2018,"7,401,800",0.0%,"7,401,800",918,918,14,129,한국,한국,브릿지 프로덕션,(주)리틀빅픽쳐스,15세이상관람가,드라마,김재식,"박호산,최유하,고다솔,김남우,김민경,김민희,김유진,김수진,김주희,김지연,김진수,김하영,김하영,박다윤,박민지,박성모,박종민,박준범,박진성,백승균,신승현,이민우,이수현,이승현,이재석,이재화,이재화,이채현,이학준,조윤주,최명기,최유진,지용석,황성준"
803,다시 태어나도 우리,9/27/2017,"5,257,000",0.0%,"296,347,943",913,"38,324",1,14,한국,한국,"소나무필름,(주)프로섬",(주)엣나인필름,전체관람가,다큐멘터리,"문창용,전진",
804,장고 인 멜로디,3/1/2018,"6,315,300",0.0%,"8,280,300",904,"1,174",16,149,프랑스,프랑스,,주식회사 씨네룩스,12세이상관람가,드라마,에티엔느 코마,"레다 카텝,세실 드 프랑스"
805,슬랙 베이: 바닷가 마을의 비밀,4/5/2018,"6,576,600",0.0%,"10,164,700",901,"1,372",12,151,프랑스,프랑스,,(주)에스와이코마드,청소년관람불가,"미스터리,코미디",브루노 뒤몽,"줄리엣 비노쉬,파브리스 루치니,발레리아 브루니 테데스키"
806,미성년이지만 어린애는 아냐,,"7,570,100",0.0%,"7,570,100",899,899,6,23,일본,일본,,(주)디스테이션,12세이상관람가,"멜로/로맨스,코미디",하나부사 츠토무,나카지마 켄토
807,역마차,,"1,232,000",0.0%,"17,850,900",898,"7,095",1,6,미국,미국,,,,서부극(웨스턴),존 포드,"존 웨인,클레어 트레버,앤디 데빈,존 캐러딘"
808,록키 호러 픽쳐 쇼,6/20/1998,"5,531,200",0.0%,"48,966,700",895,"6,381",1,20,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
809,울보 권투부,10/29/2015,"4,512,000",0.0%,"16,606,100",892,"2,870",2,7,한국,한국,exposed film,㈜인디스토리,12세이상관람가,다큐멘터리,이일하,
810,부다페스트 로큰롤,12/20/2018,"6,592,400",0.0%,"6,980,400",891,957,7,73,헝가리,헝가리,,알토미디어(주),15세이상관람가,"뮤지컬,드라마",게르게이 포뇨,"타마시 사보 킴멜,이반 페뇨,툰데 키스"
811,닥터 스트레인지,10/26/2016,"8,042,000",0.0%,"47,490,572,396",890,"5,447,269",2,16,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕"
812,공중 트라피스,,"1,772,000",0.0%,"9,726,000",886,"4,613",1,17,미국,미국,유나이티드 아티스트,,,"액션,드라마",캐롤 리드,"버트 랭커스터,토니 커티스,지나 롤로브리지다"
812,뉴욕으로 간 타잔,,"1,772,000",0.0%,"1,772,000",886,886,1,36,,,,,,,,
814,무간도,2/21/2003,"2,757,000",0.0%,"152,672,400",884,"19,664",2,51,홍콩,홍콩,,"(주)디스테이션,태창엔터테인먼트(주)","12세이상관람가,12세관람가","액션,범죄","유위강,맥조휘","유덕화,양조위"
815,킬리만자로의 눈,,"1,690,000",0.0%,"18,721,000",882,"8,990",1,21,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,에바 가드너,수잔 헤이워드"
816,지옥의 묵시록 : 리덕스,8/30/2001,"7,216,000",0.0%,"15,162,800",878,"2,808",7,47,미국,미국,,,18세관람가,"전쟁,드라마",프란시스 포드 코폴라,"로버트 듀발,말론 브란도,마틴 쉰"
817,알렉산더대왕,,"1,705,000",0.0%,"14,704,000",871,"7,026",1,18,미국,미국,(주)유나이티드아티스트,,,"전쟁,사극","로버트 로즌,다니엘 다리우","리차드 버튼,프레드릭 마치,클레어 블룸"
818,캡틴 아메리카: 시빌 워,4/27/2016,"7,780,500",0.0%,"72,679,892,327",868,"8,678,117",2,17,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드"
819,황야의 결투,11/30/2010,"1,373,000",0.0%,"11,857,000",866,"5,694",1,8,미국,미국,이십세기폭스코리아(주),,,"드라마,서부극(웨스턴),범죄",존 포드,
820,나인데이즈,,"4,688,000",0.0%,"4,688,000",859,859,1,121,한국,한국,대쉬 필름,,,기타,권양헌,"송윤아,한상진"
821,존 휴스턴 회고전-용서받지 못할 자,,"1,721,000",0.0%,"11,003,000",858,"4,874",1,8,미국,미국,,,,드라마,존 휴스턴,"버트 랭커스터,오드리 헵번"
822,일주일간 친구,12/28/2017,"6,022,500",0.0%,"18,679,300",857,"2,508",30,124,일본,일본,,노바엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",무라카미 쇼스케,"야마자키 켄토,카와구치 하루나"
823,스팔타카스,1/23/1974,"1,690,000",0.0%,"9,432,000",856,"4,739",1,24,미국,미국,브라이나프로덕션즈,,,"드라마,액션,사극",스탠리 큐브릭,"커크 더글라스,로렌스 올리비에"
823,초행,12/7/2017,"6,551,400",0.0%,"58,270,900",856,"7,547",14,165,한국,한국,봄내필름,(주)인디플러그,12세이상관람가,드라마,김대환,"김새벽,조현철"
825,베이비 드라이버,9/14/2017,"7,596,000",0.0%,"6,707,502,214",855,"823,624",4,35,영국,영국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,범죄,스릴러",에드가 라이트,"안셀 엘고트,케빈 스페이시,릴리 제임스,에이자 곤잘레스,존 햄,제이미 폭스"
826,버블 패밀리,12/20/2018,"5,396,700",0.0%,"5,917,200",848,958,13,131,한국,한국,쌍마픽처스,무브먼트,전체관람가,"다큐멘터리,가족",마민지,"노해숙,마풍락,마민지"
826,장마,,"1,696,000",0.0%,"8,348,000",848,"4,171",1,13,한국,한국,남아진흥(주),,12세이상관람가,드라마,유현목,"이대근,황정순,김석훈,김신재"
828,천장지구,10/13/1990,"1,692,000",0.0%,"2,148,000",841,"1,069",1,15,홍콩,홍콩,,,고등학생이상관람가,액션,진목승,"황광량,유덕화"
829,타클라마칸,3/22/2018,"6,574,300",0.0%,"6,574,300",840,840,17,185,한국,한국,(주)영화공장,(주)드림팩트엔터테인먼트,청소년관람불가,드라마,고은기,"조성하,하윤경,고은기,김용호,김진수,박정현,송승철,송은지,송화진,윤유석,이성준,이재우,조선묵"
830,신사는 금발을 좋아해,,"2,074,000",0.0%,"16,764,000",836,"7,288",1,23,미국,미국,,,,"코미디,뮤지컬",하워드 혹스,"제인 러셀,마릴린 몬로"
831,이름없는 새,6/21/2018,"7,253,800",0.0%,"7,253,800",832,832,16,132,일본,일본,,(주)에이원엔터테인먼트,청소년관람불가,"멜로/로맨스,스릴러",시라이시 카즈야,"아오이 유우,아베 사다오"
832,미녀와 건달,,"1,661,000",0.0%,"2,247,000",828,"1,121",1,14,미국,미국,,,,"드라마,멜로/로맨스",빈센트 미넬리,"커크 더글라스,라나 터너"
833,우리들,6/16/2016,"6,560,000",0.0%,"371,632,460",820,"50,124",3,20,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁,장혜진"
834,부활,,"1,616,000",0.0%,"1,616,000",808,808,1,18,미국,미국,,,,드라마,루벤 마물리안,프레드릭 마치
835,미녀와교수,,"1,612,000",0.0%,"1,612,000",806,806,1,15,,,,,,,,
836,재와 다이아몬드,,"1,608,000",0.0%,"1,608,000",804,804,1,15,폴란드,폴란드,,,,기타,안제이 바이다,
837,내시,,"1,606,000",0.0%,"12,191,000",803,"6,074",1,32,한국,한국,신필름,,,드라마,신상옥,"신성일,윤정희,남궁원,박노식,도금봉,김혜정"
838,고향이 어디세요,11/9/2017,"1,611,000",0.0%,"13,010,900",802,"2,387",1,40,한국,한국,다큐서울,(주)드림팩트엔터테인먼트,12세이상관람가,다큐멘터리,정수웅,"김금단,김용복"
839,청춘무정,,"1,590,000",0.0%,"10,510,000",795,"5,246",1,15,한국,한국,,,,,김수용,"문희,신영균,신성일,김성옥,김동원,주증녀"
840,비련의 공주 엘리자베스,,"1,588,000",0.0%,"2,214,000",794,"1,107",1,18,미국,미국,,,,드라마,조지 시드니,"장 시몬즈,스튜어트 그랜저"
